tottr,hhmem,mode_category,duration_min,trip_distance_miles,air_trip_distance_miles,arr_time,dep_time,city_from_zip,travel_date,gender,age,citizen,driver_license,transit_pass,car_sharing,employment,job_count,empl_sec_loc,workday_count,hour_per_week,workday_flex,commute_mode,empl_industry,empl_occupation,disabled,transit_trip,transit_subsidy,walk_trips,bike_trips,student,school_grade,school_city,school_mode,education,person_trips,race,workday_range,incentive,vehicle_count,bike_count,residence_type,home_own,income,persons_count,worker_count,student_count,license_count,trip_count,home_city,vehicle_op_count,home_primarycity,WMO_code,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_dur (s),total_ precip (mm),rain (mm),snowfall (cm),precip_hours (h),model_year,body_type,fuel_type1,purchase_type,ownership,transmission,cylinders,veh_type
1.0,0.0,5.0,8.0,3.61791683025301,2.381210461876947,18:31:00,18:23:00,San Francisco Bay Area,2012-12-12,1.0,22.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,81.0,49.0,2.0,4.0,1.0,2.0,0.0,1.0,7.0,SAN JOSE,15.0,2.0,6.0,1.0,"[1, 3, 4, 5, 6, nan, nan]",1,6,5,1,1,10,4,4,2,4,17,MORGAN HILL,6.0,MORGAN HILL,61.0,10.9,7.5,9.1,7.4,34637.85,3.9,3.9,0.0,10.0,2008.0,3.0,2.0,1.0,1.0,1.0,4.0,3.0
3.0,2.0,6.0,40.0,22.4410271926134,15.879210527899112,15:10:00,14:30:00,San Francisco Bay Area,2012-11-22,1.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,20.0,1.0,5.0,44.0,41.0,2.0,0.0,2.0,10.0,10.0,1.0,7.0,SAN JOSE,5.0,3.0,2.0,1.0,"[1, 4, 5, 6, nan, nan, nan]",1,3,8,1,1,7,3,2,1,3,6,MORGAN HILL,3.0,MORGAN HILL,3.0,16.8,7.8,11.4,10.1,35864.83,0.0,0.0,0.0,0.0,2006.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
3.0,2.0,6.0,40.0,22.44102,15.860769406813615,22:40:00,22:00:00,San Francisco Bay Area,2012-11-22,1.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,20.0,1.0,5.0,44.0,41.0,2.0,0.0,2.0,10.0,10.0,1.0,7.0,SAN JOSE,5.0,3.0,2.0,1.0,"[1, 4, 5, 6, nan, nan, nan]",1,3,8,1,1,7,3,2,1,3,6,MORGAN HILL,3.0,MORGAN HILL,3.0,16.8,7.8,11.4,10.1,35864.83,0.0,0.0,0.0,0.0,2006.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,20.0,7.5232494200856,4.844828005959031,09:54:00,09:34:00,San Francisco Bay Area,2012-12-15,1.0,16.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,10.0,2.0,5.0,72.0,35.0,2.0,0.0,2.0,5.0,1.0,1.0,4.0,SAN JOSE,5.0,1.0,2.0,1.0,"[6, 7, nan, nan, nan, nan, nan]",2,3,8,1,1,6,6,3,4,3,24,SARATOGA,3.0,SARATOGA,53.0,10.4,5.3,7.8,5.5,34559.97,2.4,2.4,0.0,6.0,2006.0,8.0,1.0,2.0,1.0,1.0,0.0,2.0
1.0,0.0,5.0,20.0,10.3737280804681,4.843120118390937,10:55:00,10:35:00,San Francisco Bay Area,2012-12-15,1.0,16.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,10.0,2.0,5.0,72.0,35.0,2.0,0.0,2.0,5.0,1.0,1.0,4.0,SAN JOSE,5.0,1.0,2.0,1.0,"[6, 7, nan, nan, nan, nan, nan]",2,3,8,1,1,6,6,3,4,3,24,SARATOGA,3.0,SARATOGA,53.0,10.4,5.3,7.8,5.5,34559.97,2.4,2.4,0.0,6.0,2006.0,8.0,1.0,2.0,1.0,1.0,0.0,2.0
4.0,3.0,6.0,15.0,7.10644704460772,5.431705781114026,06:55:00,06:40:00,San Francisco Bay Area,2012-12-12,1.0,21.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,17.0,1.0,5.0,61.0,53.0,2.0,4.0,2.0,7.0,0.0,1.0,7.0,SANTA CLARA,5.0,3.0,4.0,3.0,"[1, 3, 4, 5, nan, nan, nan]",1,4,2,1,1,7,5,4,1,5,10,SAN JOSE,4.0,SAN JOSE,61.0,10.9,7.5,9.1,7.4,34637.85,3.9,3.9,0.0,10.0,2006.0,12.0,1.0,2.0,1.0,0.0,0.0,2.0
4.0,3.0,6.0,20.0,7.5183844257324,5.432788683731358,16:00:00,15:40:00,San Francisco Bay Area,2012-12-12,1.0,21.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,17.0,1.0,5.0,61.0,53.0,2.0,4.0,2.0,7.0,0.0,1.0,7.0,SANTA CLARA,5.0,3.0,4.0,3.0,"[1, 3, 4, 5, nan, nan, nan]",1,4,2,1,1,7,5,4,1,5,10,SAN JOSE,4.0,SAN JOSE,61.0,10.9,7.5,9.1,7.4,34637.85,3.9,3.9,0.0,10.0,2006.0,12.0,1.0,2.0,1.0,0.0,0.0,2.0
1.0,0.0,8.0,15.0,6.40910816401658,3.665693672003638,17:45:00,17:30:00,San Francisco Bay Area,2012-12-12,1.0,21.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,17.0,1.0,5.0,61.0,53.0,2.0,4.0,2.0,7.0,0.0,1.0,7.0,SANTA CLARA,5.0,3.0,4.0,3.0,"[1, 3, 4, 5, nan, nan, nan]",1,4,2,1,1,7,5,4,1,5,10,SAN JOSE,4.0,SAN JOSE,61.0,10.9,7.5,9.1,7.4,34637.85,3.9,3.9,0.0,10.0,2006.0,12.0,1.0,2.0,1.0,0.0,0.0,2.0
1.0,0.0,8.0,15.0,6.30688310711859,3.665803319001707,22:15:00,22:00:00,San Francisco Bay Area,2012-12-12,1.0,21.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,17.0,1.0,5.0,61.0,53.0,2.0,4.0,2.0,7.0,0.0,1.0,7.0,SANTA CLARA,5.0,3.0,4.0,3.0,"[1, 3, 4, 5, nan, nan, nan]",1,4,2,1,1,7,5,4,1,5,10,SAN JOSE,4.0,SAN JOSE,61.0,10.9,7.5,9.1,7.4,34637.85,3.9,3.9,0.0,10.0,2006.0,12.0,1.0,2.0,1.0,0.0,0.0,2.0
2.0,1.0,5.0,16.0,5.38017853179615,4.08732548854448,12:26:00,12:10:00,San Francisco Bay Area,2012-12-20,2.0,56.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,2.0,6.0,61.0,43.0,2.0,0.0,2.0,1.0,2.0,2.0,6.0,,,4.0,12.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,2007.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,2.0,0.114293694731564,0.119864290801888,12:42:00,12:40:00,San Francisco Bay Area,2012-12-20,2.0,56.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,2.0,6.0,61.0,43.0,2.0,0.0,2.0,1.0,2.0,2.0,6.0,,,4.0,12.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,2007.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,17.0,0.327187786876716,0.164302158578646,13:11:00,12:54:00,San Francisco Bay Area,2012-12-20,2.0,56.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,2.0,6.0,61.0,43.0,2.0,0.0,2.0,1.0,2.0,2.0,6.0,,,4.0,12.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,2007.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,15.0,5.29668689504163,3.91512764530793,13:59:00,13:44:00,San Francisco Bay Area,2012-12-20,2.0,56.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,2.0,6.0,61.0,43.0,2.0,0.0,2.0,1.0,2.0,2.0,6.0,,,4.0,12.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,2007.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,9.0,2.52416341157499,1.7010788161054176,14:28:00,14:19:00,San Francisco Bay Area,2012-12-20,2.0,56.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,2.0,6.0,61.0,43.0,2.0,0.0,2.0,1.0,2.0,2.0,6.0,,,4.0,12.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,2007.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,13.0,0.945636201026597,0.4597227743152373,14:42:00,14:29:00,San Francisco Bay Area,2012-12-20,2.0,56.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,2.0,6.0,61.0,43.0,2.0,0.0,2.0,1.0,2.0,2.0,6.0,,,4.0,12.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,2007.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,9.0,4.33047743453602,3.410768240401152,14:54:00,14:45:00,San Francisco Bay Area,2012-12-20,2.0,56.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,2.0,6.0,61.0,43.0,2.0,0.0,2.0,1.0,2.0,2.0,6.0,,,4.0,12.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,2007.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,7.0,2.8351564895175,2.2726508962906418,15:41:00,15:34:00,San Francisco Bay Area,2012-12-20,2.0,56.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,2.0,6.0,61.0,43.0,2.0,0.0,2.0,1.0,2.0,2.0,6.0,,,4.0,12.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,2007.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,10.0,2.52416341157499,1.7010788161054176,17:33:00,17:23:00,San Francisco Bay Area,2012-12-20,2.0,56.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,2.0,6.0,61.0,43.0,2.0,0.0,2.0,1.0,2.0,2.0,6.0,,,4.0,12.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,2007.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,8.0,0.813457710194355,0.5297100925929414,17:42:00,17:34:00,San Francisco Bay Area,2012-12-20,2.0,56.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,2.0,6.0,61.0,43.0,2.0,0.0,2.0,1.0,2.0,2.0,6.0,,,4.0,12.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,2007.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,5.0,1.42988201302845,0.887668896968966,18:58:00,18:53:00,San Francisco Bay Area,2012-12-20,2.0,56.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,2.0,6.0,61.0,43.0,2.0,0.0,2.0,1.0,2.0,2.0,6.0,,,4.0,12.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,2007.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,10.0,2.25600350144955,1.349197580539127,19:22:00,19:12:00,San Francisco Bay Area,2012-12-20,2.0,56.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,40.0,2.0,6.0,61.0,43.0,2.0,0.0,2.0,1.0,2.0,2.0,6.0,,,4.0,12.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,2007.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0
2.0,1.0,6.0,6.0,5.38017853179615,4.08732548854448,12:26:00,12:20:00,San Francisco Bay Area,2012-12-20,2.0,20.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,16.0,1.0,5.0,61.0,39.0,2.0,0.0,2.0,1.0,2.0,1.0,6.0,SARATOGA,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,5.0,0.0138362821254126,0.0217959044276934,13:35:00,13:30:00,San Francisco Bay Area,2012-12-20,2.0,20.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,16.0,1.0,5.0,61.0,39.0,2.0,0.0,2.0,1.0,2.0,1.0,6.0,SARATOGA,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,6.0,15.0,5.29668689504163,3.91512764530793,13:59:00,13:44:00,San Francisco Bay Area,2012-12-20,2.0,20.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,16.0,1.0,5.0,61.0,39.0,2.0,0.0,2.0,1.0,2.0,1.0,6.0,SARATOGA,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,6.0,10.0,2.52416341157499,1.7010788161054176,14:29:00,14:19:00,San Francisco Bay Area,2012-12-20,2.0,20.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,16.0,1.0,5.0,61.0,39.0,2.0,0.0,2.0,1.0,2.0,1.0,6.0,SARATOGA,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,6.0,9.0,0.813457710194355,0.5297100925929414,17:42:00,17:33:00,San Francisco Bay Area,2012-12-20,2.0,20.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,16.0,1.0,5.0,61.0,39.0,2.0,0.0,2.0,1.0,2.0,1.0,6.0,SARATOGA,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,6.0,6.0,1.42988201302845,0.887668896968966,18:59:00,18:53:00,San Francisco Bay Area,2012-12-20,2.0,20.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,16.0,1.0,5.0,61.0,39.0,2.0,0.0,2.0,1.0,2.0,1.0,6.0,SARATOGA,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,6.0,10.0,2.25600350144955,1.349197580539127,19:22:00,19:12:00,San Francisco Bay Area,2012-12-20,2.0,20.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,16.0,1.0,5.0,61.0,39.0,2.0,0.0,2.0,1.0,2.0,1.0,6.0,SARATOGA,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,0,4,1,5,3,3,2,3,39,SAN JOSE,2.0,SAN JOSE,2.0,12.2,1.6,6.2,2.8,34502.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,5.0,9.0,1.27157299096811,1.0546631634918338,08:10:00,08:01:00,San Francisco Bay Area,2013-01-17,2.0,50.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,35.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,1.0,2.0,5.0,,,6.0,6.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,4,1,1,8,4,2,3,4,16,SAN JOSE,3.0,SAN JOSE,1.0,16.6,-0.4,7.1,4.7,35761.89,0.0,0.0,0.0,0.0,1992.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,3.0,1.27157299096818,1.0546489283834668,15:48:00,15:45:00,San Francisco Bay Area,2013-01-17,2.0,50.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,35.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,1.0,2.0,5.0,,,6.0,6.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,4,1,1,8,4,2,3,4,16,SAN JOSE,3.0,SAN JOSE,1.0,16.6,-0.4,7.1,4.7,35761.89,0.0,0.0,0.0,0.0,1992.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,10.0,2.22606207029173,1.4381827614452354,17:00:00,16:50:00,San Francisco Bay Area,2013-01-17,2.0,50.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,35.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,1.0,2.0,5.0,,,6.0,6.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,4,1,1,8,4,2,3,4,16,SAN JOSE,3.0,SAN JOSE,1.0,16.6,-0.4,7.1,4.7,35761.89,0.0,0.0,0.0,0.0,1992.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,8.0,2.22570503834609,1.4380965797698546,17:43:00,17:35:00,San Francisco Bay Area,2013-01-17,2.0,50.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,35.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,1.0,2.0,5.0,,,6.0,6.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,4,1,1,8,4,2,3,4,16,SAN JOSE,3.0,SAN JOSE,1.0,16.6,-0.4,7.1,4.7,35761.89,0.0,0.0,0.0,0.0,1992.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0
4.0,0.0,7.0,15.0,9.09973024792544,7.617757547951091,18:45:00,18:30:00,San Francisco Bay Area,2013-01-17,2.0,50.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,35.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,1.0,2.0,5.0,,,6.0,6.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,4,1,1,8,4,2,3,4,16,SAN JOSE,3.0,SAN JOSE,1.0,16.6,-0.4,7.1,4.7,35761.89,0.0,0.0,0.0,0.0,1992.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0
4.0,0.0,7.0,12.0,9.36502765478477,7.615920101744017,23:37:00,23:25:00,San Francisco Bay Area,2013-01-17,2.0,50.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,35.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,1.0,2.0,5.0,,,6.0,6.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,4,1,1,8,4,2,3,4,16,SAN JOSE,3.0,SAN JOSE,1.0,16.6,-0.4,7.1,4.7,35761.89,0.0,0.0,0.0,0.0,1992.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0
2.0,0.0,5.0,10.0,2.18275842662993,1.6632590097539917,09:45:00,09:35:00,San Francisco Bay Area,2012-12-13,1.0,39.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,60.0,2.0,5.0,23.0,47.0,2.0,0.0,2.0,6.0,1.0,2.0,7.0,SANTA CLARA,5.0,3.0,2.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,2,3,2,1,4,5,2,4,2,40,SAN JOSE,2.0,SAN JOSE,51.0,11.5,6.5,8.7,6.7,34608.45,0.1,0.1,0.0,1.0,1994.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,20.0,2.21289340218057,1.6634263781265828,20:00:00,19:40:00,San Francisco Bay Area,2012-12-13,1.0,39.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,6.0,60.0,2.0,5.0,23.0,47.0,2.0,0.0,2.0,6.0,1.0,2.0,7.0,SANTA CLARA,5.0,3.0,2.0,1.0,"[1, 2, 3, 4, 5, 6, nan]",1,2,3,2,1,4,5,2,4,2,40,SAN JOSE,2.0,SAN JOSE,51.0,11.5,6.5,8.7,6.7,34608.45,0.1,0.1,0.0,1.0,1994.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,30.0,16.9678664883535,10.66279360799918,10:30:00,10:00:00,San Francisco Bay Area,2013-01-22,1.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,35.0,1.0,5.0,44.0,35.0,2.0,0.0,2.0,2.0,0.0,1.0,7.0,FAIRFIELD,5.0,2.0,4.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,1,1,1,8,3,3,1,3,9,VACAVILLE,3.0,VACAVILLE,3.0,14.1,0.6,6.9,4.7,35904.0,0.0,0.0,0.0,0.0,2003.0,8.0,1.0,1.0,1.0,1.0,0.0,2.0
1.0,0.0,5.0,30.0,16.941036428354,10.671395590670478,13:30:00,13:00:00,Sacramento Area,2013-01-22,1.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,35.0,1.0,5.0,44.0,35.0,2.0,0.0,2.0,2.0,0.0,1.0,7.0,FAIRFIELD,5.0,2.0,4.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,1,1,1,8,3,3,1,3,9,VACAVILLE,3.0,VACAVILLE,3.0,14.1,0.6,6.9,4.7,35904.0,0.0,0.0,0.0,0.0,2003.0,8.0,1.0,1.0,1.0,1.0,0.0,2.0
1.0,0.0,5.0,10.0,2.08107300053977,1.309902405948393,19:10:00,19:00:00,Sacramento Area,2013-01-22,1.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,35.0,1.0,5.0,44.0,35.0,2.0,0.0,2.0,2.0,0.0,1.0,7.0,FAIRFIELD,5.0,2.0,4.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,1,1,1,8,3,3,1,3,9,VACAVILLE,3.0,VACAVILLE,3.0,14.1,0.6,6.9,4.7,35904.0,0.0,0.0,0.0,0.0,2003.0,8.0,1.0,1.0,1.0,1.0,0.0,2.0
1.0,0.0,5.0,5.0,2.08107300053929,1.309829286249978,00:05:00,00:00:00,Sacramento Area,2013-01-22,1.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,35.0,1.0,5.0,44.0,35.0,2.0,0.0,2.0,2.0,0.0,1.0,7.0,FAIRFIELD,5.0,2.0,4.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,1,1,1,8,3,3,1,3,9,VACAVILLE,3.0,VACAVILLE,3.0,14.1,0.6,6.9,4.7,35904.0,0.0,0.0,0.0,0.0,2003.0,8.0,1.0,1.0,1.0,1.0,0.0,2.0
1.0,0.0,5.0,29.0,23.5127696870646,14.849941466670629,07:34:00,07:05:00,San Francisco Bay Area,2012-11-19,2.0,29.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,32.0,2.0,5.0,62.0,43.0,2.0,0.0,2.0,5.0,0.0,2.0,7.0,,,5.0,2.0,1.0,"[1, 2, 4, 5, nan, nan, nan]",1,3,2,1,1,10,2,2,1,2,6,WALNUT CREEK,3.0,WALNUT CREEK,3.0,17.2,11.1,13.9,11.7,36030.73,0.0,0.0,0.0,0.0,2011.0,6.0,3.0,1.0,1.0,1.0,0.0,6.0
1.0,0.0,5.0,32.0,24.547668129739,14.849941466670629,16:44:00,16:12:00,San Francisco Bay Area,2012-11-19,2.0,29.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,32.0,2.0,5.0,62.0,43.0,2.0,0.0,2.0,5.0,0.0,2.0,7.0,,,5.0,2.0,1.0,"[1, 2, 4, 5, nan, nan, nan]",1,3,2,1,1,10,2,2,1,2,6,WALNUT CREEK,3.0,WALNUT CREEK,3.0,17.2,11.1,13.9,11.7,36030.73,0.0,0.0,0.0,0.0,2011.0,6.0,3.0,1.0,1.0,1.0,0.0,6.0
1.0,0.0,5.0,12.0,5.61944178200791,3.8996951456254623,09:02:00,08:50:00,Greater Los Angeles Area,2012-11-16,2.0,39.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,31.0,27.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,SANTA MONICA,15.0,5.0,5.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,0,6,2,5,1,1,1,1,5,SANTA MONICA,1.0,SANTA MONICA,53.0,19.8,11.6,15.5,14.0,37274.66,1.6,1.6,0.0,5.0,2011.0,6.0,3.0,1.0,2.0,1.0,0.0,6.0
